source,region,variable,target_period,forecast_date,output_type,output_id,value_native,unit_native,value_qq,declared_target,retrieved_at,source_file
gdpnow,US,rgdp_growth,2013Q3,2013-09-16,point,,1.9114,saar_pct,0.4745,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2013Q3,2013-09-17,point,,1.8694,saar_pct,0.4641,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2013Q3,2013-09-18,point,,1.8962,saar_pct,0.4707,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2013Q3,2013-09-19,point,,1.922,saar_pct,0.4771,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2013Q3,2013-09-25,point,,1.9268,saar_pct,0.4783,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2013Q3,2013-09-27,point,,1.7113,saar_pct,0.4251,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2013Q3,2013-10-01,point,,1.9439,saar_pct,0.4825,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2013Q3,2013-10-22,point,,1.7805,saar_pct,0.4422,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2013Q3,2013-10-24,point,,2.0491,saar_pct,0.5084,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2013Q3,2013-10-25,point,,2.096,saar_pct,0.5199,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2013Q3,2013-10-28,point,,2.1019,saar_pct,0.5214,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2013Q3,2013-10-29,point,,2.1275,saar_pct,0.5277,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2013Q3,2013-10-30,point,,2.1755,saar_pct,0.5395,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2013Q3,2013-11-04,point,,2.3233,saar_pct,0.5758,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2013Q4,2013-11-08,point,,1.4475,saar_pct,0.3599,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2013Q4,2013-11-14,point,,1.3797,saar_pct,0.3432,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2013Q4,2013-11-15,point,,0.8706,saar_pct,0.2169,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2013Q4,2013-11-20,point,,0.9463,saar_pct,0.2357,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2013Q4,2013-11-26,point,,0.9323,saar_pct,0.2323,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2013Q4,2013-12-02,point,,1.4077,saar_pct,0.3501,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2013Q4,2013-12-04,point,,1.2427,saar_pct,0.3092,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2013Q4,2013-12-05,point,,1.1946,saar_pct,0.2973,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2013Q4,2013-12-06,point,,1.2718,saar_pct,0.3164,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2013Q4,2013-12-10,point,,1.6547,saar_pct,0.4111,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2013Q4,2013-12-12,point,,2.1699,saar_pct,0.5381,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2013Q4,2013-12-16,point,,2.4057,saar_pct,0.5961,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2013Q4,2013-12-17,point,,2.4385,saar_pct,0.6041,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2013Q4,2013-12-18,point,,2.5967,saar_pct,0.6429,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2013Q4,2013-12-19,point,,2.4305,saar_pct,0.6022,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2013Q4,2014-01-02,point,,2.9169,saar_pct,0.7214,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2013Q4,2014-01-06,point,,2.7014,saar_pct,0.6686,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2013Q4,2014-01-07,point,,3.0516,saar_pct,0.7543,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2013Q4,2014-01-10,point,,2.9714,saar_pct,0.7347,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2013Q4,2014-01-13,point,,2.9615,saar_pct,0.7323,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2013Q4,2014-01-14,point,,2.8854,saar_pct,0.7137,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2013Q4,2014-01-16,point,,2.978,saar_pct,0.7363,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2013Q4,2014-01-17,point,,3.1119,saar_pct,0.7691,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2013Q4,2014-01-23,point,,3.0912,saar_pct,0.764,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2013Q4,2014-01-27,point,,3.0065,saar_pct,0.7433,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2013Q4,2014-01-28,point,,3.1249,saar_pct,0.7722,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q1,2014-01-31,point,,2.1528,saar_pct,0.5339,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q1,2014-02-03,point,,1.7874,saar_pct,0.4439,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q1,2014-02-04,point,,1.9028,saar_pct,0.4723,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q1,2014-02-05,point,,1.9138,saar_pct,0.4751,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q1,2014-02-06,point,,1.922,saar_pct,0.4771,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q1,2014-02-07,point,,1.9717,saar_pct,0.4893,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q1,2014-02-11,point,,1.9761,saar_pct,0.4904,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q1,2014-02-12,point,,2.1434,saar_pct,0.5316,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q1,2014-02-13,point,,1.5161,saar_pct,0.3769,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q1,2014-02-14,point,,0.9021,saar_pct,0.2248,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q1,2014-02-19,point,,0.7232,saar_pct,0.1803,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q1,2014-02-20,point,,0.7308,saar_pct,0.1822,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q1,2014-02-21,point,,0.6013,saar_pct,0.15,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q1,2014-02-26,point,,0.6436,saar_pct,0.1605,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q1,2014-02-27,point,,0.56,saar_pct,0.1397,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q1,2014-03-03,point,,1.2863,saar_pct,0.32,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q1,2014-03-06,point,,1.2821,saar_pct,0.319,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q1,2014-03-07,point,,1.2649,saar_pct,0.3147,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q1,2014-03-10,point,,1.1527,saar_pct,0.2869,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q1,2014-03-13,point,,0.7212,saar_pct,0.1798,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q1,2014-03-17,point,,0.9459,saar_pct,0.2356,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q1,2014-03-18,point,,0.8167,saar_pct,0.2036,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q1,2014-03-20,point,,0.7956,saar_pct,0.1983,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q1,2014-03-25,point,,0.7252,saar_pct,0.1808,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q1,2014-03-26,point,,0.7813,saar_pct,0.1948,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q1,2014-03-28,point,,0.6733,saar_pct,0.1679,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q1,2014-04-01,point,,0.7739,saar_pct,0.1929,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q1,2014-04-02,point,,0.7498,saar_pct,0.1869,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q1,2014-04-03,point,,0.3153,saar_pct,0.0787,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q1,2014-04-04,point,,0.3419,saar_pct,0.0854,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q1,2014-04-09,point,,0.3329,saar_pct,0.0831,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q1,2014-04-11,point,,0.2588,saar_pct,0.0646,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q1,2014-04-14,point,,0.3948,saar_pct,0.0986,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q1,2014-04-15,point,,0.3315,saar_pct,0.0828,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q1,2014-04-16,point,,0.3831,saar_pct,0.0956,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q1,2014-04-22,point,,0.3652,saar_pct,0.0912,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q1,2014-04-23,point,,0.3768,saar_pct,0.0941,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q1,2014-04-24,point,,0.3489,saar_pct,0.0871,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q2,2014-05-01,point,,3.8686,saar_pct,0.9534,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q2,2014-05-02,point,,4.1857,saar_pct,1.0304,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q2,2014-05-06,point,,4.04997310155021,saar_pct,0.9975,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q2,2014-05-09,point,,3.713242476715095,saar_pct,0.9157,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q2,2014-05-12,point,,3.610116783889694,saar_pct,0.8906,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q2,2014-05-13,point,,3.5977268775625904,saar_pct,0.8875,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q2,2014-05-15,point,,3.233305597457914,saar_pct,0.7987,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q2,2014-05-16,point,,3.2372988862484853,saar_pct,0.7997,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q2,2014-05-22,point,,3.2433191406512574,saar_pct,0.8012,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q2,2014-05-23,point,,3.173445132042052,saar_pct,0.7841,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q2,2014-05-27,point,,3.137836210408529,saar_pct,0.7754,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q2,2014-05-30,point,,2.7027239222744637,saar_pct,0.6689,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q2,2014-06-02,point,,3.1549223743267296,saar_pct,0.7796,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q2,2014-06-03,point,,3.1177295366252356,saar_pct,0.7705,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q2,2014-06-04,point,,2.62604659127883,saar_pct,0.6501,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q2,2014-06-06,point,,2.6841711510985355,saar_pct,0.6644,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q2,2014-06-10,point,,2.9351405335341196,saar_pct,0.7258,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q2,2014-06-11,point,,2.9482092202317123,saar_pct,0.729,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q2,2014-06-12,point,,2.8857029819167934,saar_pct,0.7137,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q2,2014-06-16,point,,2.950898696821014,saar_pct,0.7297,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q2,2014-06-17,point,,2.8135233226241674,saar_pct,0.6961,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q2,2014-06-23,point,,2.935454067119281,saar_pct,0.7259,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q2,2014-06-24,point,,3.0046921785203518,saar_pct,0.7429,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q2,2014-06-26,point,,2.1966268376689024,saar_pct,0.5447,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q2,2014-07-01,point,,2.4767448984191143,saar_pct,0.6135,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q2,2014-07-02,point,,2.4395726997009204,saar_pct,0.6044,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q2,2014-07-03,point,,2.604447791463338,saar_pct,0.6448,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q2,2014-07-10,point,,2.573361938259011,saar_pct,0.6372,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q2,2014-07-11,point,,2.4735946046711588,saar_pct,0.6127,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q2,2014-07-15,point,,2.7073029633756462,saar_pct,0.6701,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q2,2014-07-16,point,,2.720283475355423,saar_pct,0.6732,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q2,2014-07-17,point,,2.7021619577906275,saar_pct,0.6688,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q2,2014-07-22,point,,2.701613339861897,saar_pct,0.6687,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q2,2014-07-24,point,,2.738221412128139,saar_pct,0.6776,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q2,2014-07-25,point,,2.666613540054774,saar_pct,0.6601,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q3,2014-08-04,point,,2.6102606965163977,saar_pct,0.6463,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q3,2014-08-05,point,,2.627007237071477,saar_pct,0.6504,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q3,2014-08-06,point,,2.771186267833592,saar_pct,0.6857,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q3,2014-08-08,point,,2.9470578341870945,saar_pct,0.7288,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q3,2014-08-12,point,,2.8272873955244915,saar_pct,0.6994,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q3,2014-08-13,point,,2.726758110676286,saar_pct,0.6748,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q3,2014-08-15,point,,2.8990288814794596,saar_pct,0.717,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q3,2014-08-19,point,,3.011576759202539,saar_pct,0.7445,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q3,2014-08-21,point,,3.0329086784358195,saar_pct,0.7498,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q3,2014-08-25,point,,3.0165921346572144,saar_pct,0.7458,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q3,2014-08-26,point,,3.1553434791584456,saar_pct,0.7797,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q3,2014-08-29,point,,2.282019691088233,saar_pct,0.5657,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q3,2014-09-02,point,,3.2486429895880464,saar_pct,0.8025,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q3,2014-09-03,point,,3.2526695627295155,saar_pct,0.8034,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q3,2014-09-04,point,,3.640029475505857,saar_pct,0.8978,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q3,2014-09-05,point,,3.1336280000735073,saar_pct,0.7744,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q3,2014-09-10,point,,3.018272182720416,saar_pct,0.7462,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q3,2014-09-11,point,,3.0643695171331364,saar_pct,0.7574,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q3,2014-09-12,point,,3.3661757965346206,saar_pct,0.8311,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q3,2014-09-15,point,,3.1628569990571176,saar_pct,0.7815,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q3,2014-09-17,point,,3.1898980194270177,saar_pct,0.7881,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q3,2014-09-18,point,,3.2114267263470886,saar_pct,0.7934,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q3,2014-09-22,point,,3.217713213084461,saar_pct,0.7949,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q3,2014-09-24,point,,3.2867908225625575,saar_pct,0.8118,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q3,2014-09-25,point,,3.29131056901526,saar_pct,0.8129,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q3,2014-09-29,point,,3.572828228011282,saar_pct,0.8815,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q3,2014-10-01,point,,3.2939924165453327,saar_pct,0.8135,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q3,2014-10-02,point,,3.0631908983691503,saar_pct,0.7572,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q3,2014-10-03,point,,3.1898258193781004,saar_pct,0.7881,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q3,2014-10-09,point,,3.1760753754141335,saar_pct,0.7847,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q3,2014-10-15,point,,2.9392175152505695,saar_pct,0.7268,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q3,2014-10-16,point,,3.019165134413937,saar_pct,0.7464,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q3,2014-10-17,point,,3.0451586204325753,saar_pct,0.7527,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q3,2014-10-21,point,,3.0572836809209747,saar_pct,0.7557,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q3,2014-10-22,point,,3.0257091145321047,saar_pct,0.748,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q3,2014-10-24,point,,2.747401791014914,saar_pct,0.6799,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q3,2014-10-28,point,,2.6998986548669057,saar_pct,0.6682,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q4,2014-10-31,point,,2.053698172870755,saar_pct,0.5095,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q4,2014-11-03,point,,3.2618412459960444,saar_pct,0.8057,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q4,2014-11-04,point,,3.14598358825926,saar_pct,0.7774,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q4,2014-11-05,point,,3.0672673842504494,saar_pct,0.7582,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q4,2014-11-07,point,,2.167112102682456,saar_pct,0.5374,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q4,2014-11-12,point,,2.2611685634732703,saar_pct,0.5606,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q4,2014-11-13,point,,2.417569977209344,saar_pct,0.599,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q4,2014-11-14,point,,2.5870843561871304,saar_pct,0.6406,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q4,2014-11-17,point,,2.2216519581857774,saar_pct,0.5508,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q4,2014-11-19,point,,2.271872224554694,saar_pct,0.5632,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q4,2014-11-20,point,,2.2077721373877646,saar_pct,0.5474,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q4,2014-11-26,point,,2.330368500800173,saar_pct,0.5776,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q4,2014-12-01,point,,3.1135957148546334,saar_pct,0.7695,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2014Q4,2014-12-02,point,,3.0158800480320602,saar_pct,0.7456,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
