WEO Country Code	ISO	WEO Subject Code	Country	Subject Descriptor	Subject Notes	Units	Scale	Country/Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	Estimates Start After
942	SRB	NGDP_RPCH	Serbia	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-12.147	7.759	4.993	7.116	4.415	9.047	5.540	4.904	5.889	5.367	-3.116	0.584	1.401	-1.015	2.572	-1.831	0.758	2.797	1.812	3.500	3.500	4.000	4.000	4.000	4.000	2016
718	SYC	NGDP_RPCH	Seychelles	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-2.253	-3.877	-2.071	-0.616	4.306	10.294	0.762	4.875	5.326	10.286	7.455	2.760	7.173	7.303	-2.437	0.485	9.998	12.194	2.467	1.872	4.253	-2.271	1.213	-5.887	-2.850	9.006	9.406	10.418	-2.141	-1.107	5.945	5.379	3.680	6.018	4.531	4.975	4.482	4.247	3.343	3.303	3.320	4.123	3.998	3.315	2015
724	SLE	NGDP_RPCH	Sierra Leone	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-0.560	1.878	1.780	-1.576	1.700	-6.740	0.132	2.382	2.058	4.952	1.611	-7.993	-9.646	0.054	3.500	-10.025	-24.787	-17.596	-0.837	-8.122	3.807	18.170	26.425	9.327	6.598	4.505	4.224	8.058	5.400	3.187	5.347	6.312	15.178	20.720	4.555	-20.488	6.297	3.498	3.503	5.570	6.114	6.990	7.472	7.256	2016
576	SGP	NGDP_RPCH	Singapore	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	10.027	10.684	7.172	8.540	8.801	-0.687	1.328	10.757	11.115	10.183	10.044	6.687	7.088	11.537	10.925	7.028	7.532	8.291	-2.225	6.095	8.898	-0.952	4.212	4.435	9.549	7.489	8.860	9.112	1.788	-0.603	15.240	6.351	4.083	5.111	3.884	2.241	2.397	3.619	2.942	2.698	2.638	2.615	2.623	2.627	2017
936	SVK	NGDP_RPCH	Slovak Republic	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	6.206	7.872	6.941	4.445	4.012	-0.205	1.210	3.316	4.523	5.418	5.259	6.751	8.453	10.800	5.630	-5.423	5.042	2.819	1.657	1.491	2.750	3.850	3.325	3.400	4.000	4.200	3.800	3.700	3.500	3.400	2017
961	SVN	NGDP_RPCH	Slovenia	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.800	5.300	4.100	3.602	5.114	3.286	5.274	4.155	2.950	3.836	2.842	4.352	4.003	5.656	6.942	3.300	-7.797	1.238	0.649	-2.669	-1.132	2.979	2.259	3.148	5.001	4.000	3.205	2.724	2.536	2.238	2.089	2017
813	SLB	NGDP_RPCH	Solomon Islands	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-2.663	-1.797	-1.670	3.891	0.170	-3.132	-0.201	8.421	1.250	4.264	2.200	6.000	12.700	4.000	8.100	10.089	1.610	-0.914	1.292	-0.486	-14.277	-7.957	-2.800	6.523	8.089	12.853	3.993	6.389	7.106	-4.738	6.809	13.196	4.555	3.018	2.250	2.542	3.457	3.238	3.045	2.922	2.770	2.802	2.801	2.877	2016
726	SOM	NGDP_RPCH	Somalia	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.200	1.860	2.362	2.453	2.417	1.849	2.541	2.841	3.141	3.517	3.517	3.517	2016
199	ZAF	NGDP_RPCH	South Africa	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	6.621	5.361	-0.383	-1.847	5.099	-1.211	0.018	2.101	4.200	2.395	-0.318	-1.018	-2.137	1.270	3.200	3.100	4.300	2.600	0.500	2.400	4.200	2.700	3.700	2.949	4.555	5.277	5.604	5.360	3.191	-1.538	3.040	3.284	2.213	2.485	1.847	1.280	0.565	1.320	1.500	1.700	1.800	1.800	1.828	1.828	2017
733	SSD	NGDP_RPCH	South Sudan	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-52.429	29.329	2.918	-0.173	-13.834	-11.096	-3.815	-2.590	-2.533	-1.232	-1.169	-0.705	2016
184	ESP	NGDP_RPCH	Spain	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	1.203	-0.408	1.239	1.652	1.698	2.362	3.432	5.709	5.285	5.004	3.847	2.525	0.851	-1.314	2.335	4.122	2.421	3.865	4.469	4.745	5.053	4.001	2.880	3.188	3.167	3.723	4.174	3.769	1.118	-3.574	0.014	-0.999	-2.928	-1.706	1.380	3.432	3.274	3.052	2.750	2.188	1.860	1.687	1.658	1.650	2017
524	LKA	NGDP_RPCH	Sri Lanka	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	5.847	5.345	5.233	3.314	6.725	4.957	4.281	1.454	2.698	2.250	6.174	10.821	-3.135	7.477	8.036	6.051	12.162	10.291	-1.646	2.879	8.418	-1.948	3.727	5.940	5.445	6.242	7.668	6.797	5.950	3.539	8.016	8.405	9.145	3.396	4.961	5.008	4.469	3.112	4.040	4.500	4.700	4.800	4.900	5.000	2017
361	KNA	NGDP_RPCH	St. Kitts and Nevis	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	1.278	2.702	6.112	-2.058	9.651	6.437	8.842	8.268	10.353	6.013	5.454	2.270	3.077	5.418	5.404	3.462	5.897	7.327	1.024	3.943	12.259	5.771	1.950	-5.415	2.910	8.192	0.543	1.522	5.900	-0.972	-2.868	-0.850	-0.778	6.558	5.116	4.885	3.149	2.622	3.470	3.218	3.018	2.702	2.712	2.722	2016
362	LCA	NGDP_RPCH	St. Lucia	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-0.510	5.105	2.114	4.059	8.010	12.590	14.178	4.147	13.583	9.136	9.919	0.578	7.779	0.610	1.761	1.690	2.944	-0.532	6.300	2.720	0.040	-3.316	0.340	4.326	7.249	-0.362	6.222	0.985	5.654	1.180	-1.622	0.630	0.181	0.294	3.571	-0.942	3.370	2.974	2.509	2.349	2.208	2.053	1.813	1.551	2016
364	VCT	NGDP_RPCH	St. Vincent and the Grenadines	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	2.910	3.878	2.579	3.217	5.304	4.271	5.405	0.650	13.168	3.273	4.806	2.221	7.097	3.589	-1.165	6.798	1.060	3.741	4.459	2.107	1.806	1.662	6.126	7.344	4.609	3.025	6.038	3.064	-0.546	-2.000	-2.331	0.247	1.299	2.490	0.259	0.863	0.815	0.975	2.069	2.531	2.779	3.022	3.029	2.782	2016
732	SDN	NGDP_RPCH	Sudan	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	2.500	6.320	4.127	-1.510	-5.626	-0.624	9.929	6.463	4.363	1.419	-1.700	9.909	-3.959	6.172	2.027	3.013	6.322	6.057	8.242	4.235	8.385	10.867	5.941	6.289	5.136	5.648	6.531	5.735	3.847	-2.634	5.180	-3.733	-10.629	2.152	3.214	2.995	3.528	3.198	3.700	3.500	3.200	3.088	3.038	3.038	2015
366	SUR	NGDP_RPCH	Suriname	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-6.500	1.900	-6.300	-5.100	-3.000	-0.900	-2.400	-8.800	10.800	2.300	-1.500	-13.799	3.900	-2.200	-7.000	11.300	11.200	7.000	2.200	-0.900	-0.100	4.902	3.747	6.190	7.305	4.919	5.767	5.099	4.149	3.017	5.163	5.847	2.697	2.931	0.254	-2.599	-5.139	0.001	1.393	2.037	2.770	2.974	3.087	3.000	2016
734	SWZ	NGDP_RPCH	Swaziland	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-3.811	14.641	1.173	1.202	6.162	3.792	12.264	14.607	6.570	12.912	8.889	2.222	2.987	2.473	2.830	4.040	3.672	3.052	2.509	2.899	2.575	1.450	3.562	4.425	3.716	5.514	5.175	3.933	2.787	4.529	3.512	1.965	3.468	4.811	3.629	1.099	-0.008	0.220	-0.856	0.150	1.438	1.925	2.222	2.194	2015
144	SWE	NGDP_RPCH	Sweden	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	4.555	4.540	1.426	2.058	4.295	2.272	2.927	3.266	2.460	2.463	0.800	-1.027	-0.975	-1.958	4.088	4.024	1.518	2.900	4.227	4.530	4.735	1.563	2.074	2.386	4.321	2.818	4.688	3.405	-0.557	-5.185	5.989	2.664	-0.286	1.241	2.604	4.522	3.235	2.404	2.582	2.248	2.059	2.044	1.870	1.874	2017
146	CHE	NGDP_RPCH	Switzerland	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	5.110	1.602	-1.302	0.603	3.099	3.650	1.858	1.582	3.311	4.392	3.566	-0.816	-0.168	-0.124	1.324	0.539	0.567	2.303	2.931	1.705	4.044	1.280	0.185	0.062	2.636	3.168	4.063	4.090	2.104	-2.208	2.875	1.835	0.990	1.895	2.450	1.165	1.388	1.068	2.349	2.012	1.875	1.650	1.650	1.650	2017
463	SYR	NGDP_RPCH	Syria	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	10.493	8.463	2.583	1.605	-6.498	7.296	-4.757	1.251	12.721	-6.067	10.358	10.727	13.246	7.409	5.534	5.423	2.966	-1.090	5.554	-3.121	2.295	3.680	5.897	-2.037	6.903	6.215	5.046	5.675	4.477	5.912	3.440	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2010
528	TWN	NGDP_RPCH	Taiwan Province of China	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	8.039	7.108	4.798	9.044	10.048	4.807	11.516	12.703	8.018	8.749	5.646	8.359	8.293	6.802	7.494	6.501	6.175	6.113	4.211	6.717	6.421	-1.260	5.575	4.121	6.506	5.416	5.623	6.517	0.704	-1.567	10.631	3.805	2.064	2.202	4.021	0.806	1.410	2.790	1.851	2.021	2.013	2.000	1.988	1.980	2016
923	TJK	NGDP_RPCH	Tajikistan	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-11.099	-21.401	-12.498	-4.368	1.700	5.300	3.699	8.300	10.200	9.100	10.200	10.600	6.700	7.000	7.800	7.900	3.900	6.500	7.400	7.500	7.400	6.700	6.000	6.900	7.140	4.000	4.000	4.000	4.000	4.000	4.000	2017
738	TZA	NGDP_RPCH	Tanzania	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	3.266	0.500	0.600	2.400	3.400	4.600	6.600	5.900	4.400	3.800	7.045	2.072	0.584	1.206	1.567	3.571	4.544	3.525	3.708	4.840	4.934	5.998	6.899	6.358	7.211	6.455	4.661	8.464	5.567	5.382	6.359	7.905	5.141	7.263	6.965	6.954	6.953	6.000	6.400	6.599	6.800	6.780	6.571	6.500	2016
578	THA	NGDP_RPCH	Thailand	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	4.601	5.910	5.353	5.581	5.760	4.643	5.534	9.519	13.288	12.194	11.623	8.403	9.230	8.675	7.997	8.120	5.652	-2.754	-7.634	4.572	4.456	3.444	6.149	7.189	6.289	4.188	4.968	5.435	1.726	-0.691	7.514	0.840	7.243	2.687	0.984	3.020	3.283	3.903	3.868	3.780	3.649	3.641	3.549	3.526	2017
537	TLS	NGDP_RPCH	Timor-Leste	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	16.349	-6.707	-2.183	0.406	2.975	-4.677	9.825	11.425	9.917	8.478	7.674	5.547	2.490	4.146	3.955	5.321	-0.500	2.800	5.700	5.500	5.500	5.213	5.200	2016
742	TGO	NGDP_RPCH	Togo	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-2.285	-3.419	-3.708	-5.156	5.881	3.717	3.260	-2.484	10.124	4.100	5.897	-0.590	-3.207	-16.319	13.930	19.691	-3.871	3.803	-2.263	2.536	-0.968	0.823	3.827	6.720	-0.979	-4.666	2.650	-1.175	4.062	5.538	6.099	6.398	6.544	6.112	5.921	5.743	5.100	4.400	4.900	5.200	5.300	5.400	5.600	5.800	2015
866	TON	NGDP_RPCH	Tonga	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	15.800	14.000	12.800	5.800	44.100	5.600	8.800	1.700	-3.500	1.100	4.700	5.900	-3.800	-0.100	1.979	4.487	0.001	-3.165	3.474	2.349	1.059	3.165	2.270	0.971	1.201	0.382	-2.482	-0.617	2.682	2.939	3.179	1.831	-1.124	-0.567	2.897	3.545	3.060	3.055	3.172	2.945	2.403	1.891	1.836	1.447	2016
369	TTO	NGDP_RPCH	Trinidad and Tobago	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	10.400	4.577	3.799	-10.300	-5.751	-4.119	-3.279	-4.562	-3.920	-0.830	1.509	3.112	10.093	-0.669	3.567	3.810	7.134	7.523	8.125	8.025	6.901	4.169	7.937	14.441	7.950	6.209	13.208	4.754	3.392	-4.392	3.323	-0.294	1.294	0.981	-0.252	1.517	-5.957	-2.563	0.247	0.198	1.754	3.923	2.440	1.909	2016
744	TUN	NGDP_RPCH	Tunisia	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	7.400	5.522	-0.482	4.674	5.731	5.668	-1.453	6.701	0.071	2.579	7.075	4.138	8.009	2.477	3.628	2.671	6.855	5.725	4.963	6.017	4.299	4.850	1.700	5.470	5.959	4.000	5.654	6.253	4.460	3.114	2.587	-1.918	3.901	2.445	2.256	1.100	1.000	1.900	2.400	2.900	3.400	3.600	4.000	4.200	2017
186	TUR	NGDP_RPCH	Turkey	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-0.779	4.365	3.429	4.758	6.823	4.258	6.941	10.027	2.121	0.253	9.255	0.926	5.984	8.042	-5.456	7.190	7.007	7.528	3.092	-3.389	6.640	-5.962	6.430	5.608	9.644	9.010	7.110	5.030	0.845	-4.704	8.487	11.113	4.790	8.491	5.167	6.086	3.184	7.047	4.411	3.970	3.623	3.564	3.612	3.585	2016
925	TKM	NGDP_RPCH	Turkmenistan	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-10.000	-17.300	-7.200	-6.700	-11.300	6.700	16.499	18.587	20.391	15.768	17.095	14.692	13.040	10.967	11.057	14.747	6.133	9.160	14.720	11.051	10.163	10.346	6.453	6.200	6.470	6.189	5.636	5.077	5.805	5.685	5.720	2017
869	TUV	NGDP_RPCH	Tuvalu	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.452	7.712	-3.105	-1.676	-4.118	2.891	6.347	7.959	-4.382	-3.090	7.890	-3.836	4.577	1.348	9.143	3.035	3.242	3.499	3.114	2.952	2.709	2.458	1.990	2015
746	UGA	NGDP_RPCH	Uganda	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-3.392	3.859	8.205	4.899	-3.000	-3.000	0.946	4.000	8.294	6.403	6.497	1.778	5.850	6.686	7.694	9.174	6.595	4.620	6.074	7.953	3.941	8.765	7.057	6.159	5.803	10.007	7.049	8.064	10.428	8.069	7.666	6.821	2.240	4.714	4.561	5.670	2.323	4.458	5.234	5.778	6.183	6.563	7.148	7.284	2016
926	UKR	NGDP_RPCH	Ukraine	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-14.799	-22.766	-12.142	-9.851	-3.175	-1.815	-0.203	5.932	9.227	5.340	9.517	11.795	3.071	7.571	8.216	2.243	-15.136	0.261	5.466	0.239	-0.027	-6.553	-9.773	2.441	2.525	3.191	3.263	3.464	3.685	4.006	4.022	2017
466	ARE	NGDP_RPCH	United Arab Emirates	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-1.780	8.024	-7.188	-5.250	4.451	-2.522	-19.269	5.304	-2.623	15.733	23.562	2.141	3.095	-0.029	7.363	6.580	5.340	8.553	0.791	3.751	12.329	1.252	2.478	8.813	9.577	4.867	9.831	3.231	3.215	-5.229	1.627	6.359	5.105	5.790	3.285	3.829	3.036	0.533	1.956	3.042	3.188	3.048	3.076	3.081	2016
112	GBR	NGDP_RPCH	United Kingdom	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-2.028	-0.771	2.011	4.222	2.276	4.195	3.124	5.307	5.748	2.569	0.732	-1.087	0.374	2.527	3.880	2.470	2.539	4.038	3.138	3.217	3.664	2.544	2.458	3.326	2.364	3.096	2.456	2.357	-0.473	-4.188	1.695	1.453	1.481	2.052	3.054	2.346	1.936	1.787	1.621	1.518	1.543	1.552	1.632	1.645	2017
111	USA	NGDP_RPCH	United States	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-0.244	2.594	-1.911	4.633	7.259	4.238	3.512	3.462	4.204	3.680	1.919	-0.074	3.555	2.746	4.038	2.719	3.796	4.487	4.450	4.685	4.092	0.976	1.786	2.807	3.785	3.345	2.666	1.779	-0.292	-2.776	2.532	1.602	2.224	1.677	2.569	2.862	1.485	2.273	2.933	2.660	1.854	1.700	1.479	1.388	2017
298	URY	NGDP_RPCH	Uruguay	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	5.975	1.900	-9.340	-3.281	-1.092	1.475	8.857	7.933	1.467	1.104	0.297	3.539	7.932	2.658	7.281	-1.448	5.578	5.048	4.280	-2.965	-1.776	-3.461	-7.051	2.327	4.640	6.806	4.099	6.542	7.176	4.243	7.803	5.162	3.538	4.638	3.239	0.371	1.453	3.100	3.400	3.100	3.000	2.900	3.000	3.000	2016
