WEO Country Code	ISO	WEO Subject Code	Country	Subject Descriptor	Subject Notes	Units	Scale	Country/Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	2024	2025	2026	2027	Estimates Start After	
453	QAT	NGDP_RPCH	Qatar	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-1.016	-3.894	-8.210	-5.329	15.988	-13.031	3.706	0.900	4.700	5.300	-14.644	-1.524	10.424	-0.891	1.929	0.361	4.229	27.745	10.253	3.767	6.946	4.500	6.873	3.987	19.225	7.792	28.082	18.191	17.494	13.063	17.746	11.302	4.730	5.556	5.334	4.753	3.064	-1.498	1.235	0.688	-3.558	1.520	3.425	2.486	1.741	2.811	2.704	3.807	2020	
968	ROU	NGDP_RPCH	Romania	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	3.304	0.100	3.900	6.000	6.000	-0.100	2.400	0.800	-0.500	-5.800	-5.612	-12.927	-8.766	1.528	3.932	7.138	3.948	-6.053	-4.818	-1.150	2.921	5.218	5.703	2.341	10.428	4.668	8.029	7.234	9.307	-5.517	-3.901	1.906	2.041	3.771	3.609	2.954	4.703	7.319	4.475	4.188	-3.748	5.877	2.201	3.388	3.759	3.542	3.490	3.483	2020	
922	RUS	NGDP_RPCH	Russia	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-8.700	-12.700	-4.100	-3.608	1.382	-5.345	6.351	10.046	5.090	4.744	7.349	7.176	6.376	8.154	8.535	5.248	-7.821	4.503	5.066	4.024	1.755	0.736	-1.973	0.194	1.826	2.807	2.198	-2.700	4.700	-8.524	-2.286	1.500	1.000	0.800	0.700	2021	
714	RWA	NGDP_RPCH	Rwanda	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-3.576	2.472	-2.468	6.035	12.974	4.388	5.501	-0.295	0.296	-5.706	0.419	-4.300	6.600	-10.378	-41.890	24.541	11.596	14.900	8.340	3.308	8.378	8.490	13.180	2.220	7.440	9.377	9.209	7.656	11.157	6.236	7.331	7.969	8.642	4.714	6.173	8.854	5.972	3.973	8.578	9.469	-3.357	10.204	6.392	7.400	7.900	7.500	6.100	6.100	2019	
862	WSM	NGDP_RPCH	Samoa	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-6.123	-9.056	-1.014	0.485	1.980	5.826	4.790	0.509	2.871	5.819	-6.444	-2.443	4.135	1.683	6.390	6.556	7.274	0.803	1.100	-0.636	5.093	7.390	5.652	5.213	3.087	6.639	2.132	0.486	3.556	-0.542	2.551	4.173	-4.089	-0.419	0.078	4.272	8.056	1.109	-1.233	4.380	-2.593	-8.076	0.005	4.018	3.996	3.514	3.009	2.500	2021	
135	SMR	NGDP_RPCH	San Marino	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	7.520	8.998	2.203	5.539	0.315	3.900	4.565	2.426	3.826	7.103	-0.389	-10.135	-5.811	-8.535	-7.233	-0.820	-0.648	2.689	2.339	0.267	1.486	2.102	-6.640	5.184	1.349	1.081	1.300	1.300	1.300	1.300	2020	
716	STP	NGDP_RPCH	São Tomé and Príncipe	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-1.080	-10.314	3.093	-3.874	-6.030	9.300	-5.832	-2.930	1.999	3.135	-2.153	1.201	0.700	1.100	2.200	2.000	1.500	0.996	2.500	2.500	0.448	2.400	2.377	6.573	3.832	7.094	9.116	3.254	8.186	2.426	6.672	4.398	3.142	4.815	6.550	3.798	4.172	3.871	3.028	2.211	3.003	1.827	1.625	2.775	3.499	3.718	3.966	3.981	2020	
456	SAU	NGDP_RPCH	Saudi Arabia	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	5.652	1.943	-20.730	-16.051	-4.661	-9.795	17.013	-6.632	13.109	-0.503	15.194	15.008	3.988	-1.364	0.559	0.212	2.637	1.104	2.893	-3.763	5.625	-1.211	-2.819	11.242	7.958	5.574	2.788	1.847	6.250	-2.059	5.039	9.997	5.411	2.699	3.652	4.106	1.671	-0.742	2.514	0.334	-4.138	3.241	7.602	3.641	2.731	2.667	2.705	2.761	2021	
722	SEN	NGDP_RPCH	Senegal	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-0.827	5.070	7.843	-5.326	3.746	3.283	3.113	6.094	-0.592	3.978	-0.676	2.556	1.243	1.311	-0.228	6.093	1.874	2.717	5.972	5.978	3.887	4.311	0.069	5.594	4.643	4.310	2.331	2.827	3.703	2.752	3.391	1.334	4.003	2.412	6.224	6.367	6.356	7.407	6.209	4.614	1.326	6.067	5.030	9.223	10.021	5.626	5.650	4.013	2019	
942	SRB	NGDP_RPCH	Serbia	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-12.147	7.759	4.993	7.116	4.415	9.047	10.154	5.108	6.440	5.656	-2.732	0.731	2.036	-0.682	2.893	-1.590	1.776	3.339	2.101	4.495	4.332	-0.945	7.389	3.538	4.000	4.000	4.000	4.000	4.000	2020	
718	SYC	NGDP_RPCH	Seychelles	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-2.253	-3.877	-2.071	-0.616	4.306	10.294	0.762	4.875	5.326	10.286	7.455	2.760	7.173	7.303	-2.437	0.485	9.998	12.194	2.467	1.872	4.253	-2.271	1.213	-5.887	-2.850	9.006	9.406	10.418	-2.096	-1.095	6.321	5.684	3.820	6.403	4.717	5.638	5.353	4.511	3.199	3.088	-7.723	7.954	4.642	5.598	5.000	4.500	4.500	4.500	2020	
724	SLE	NGDP_RPCH	Sierra Leone	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-0.560	1.878	1.780	-1.576	1.700	-6.740	0.132	2.382	2.058	4.952	1.611	-7.993	-9.646	0.054	3.500	-10.025	-24.787	-17.596	-0.837	-8.122	3.807	18.170	26.425	9.327	6.598	4.505	4.224	8.058	5.400	3.187	5.347	6.312	15.178	20.720	4.555	-20.493	6.354	3.765	3.465	5.254	-1.969	3.186	3.447	4.320	4.854	5.093	4.417	4.301	2020	
576	SGP	NGDP_RPCH	Singapore	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	10.113	10.816	7.102	8.554	8.792	-0.623	1.343	10.798	11.264	10.159	9.821	6.688	6.640	11.460	11.096	7.175	7.471	8.316	-2.191	5.718	9.038	-1.071	3.923	4.548	9.940	7.366	9.007	9.022	1.863	0.128	14.520	6.215	4.435	4.818	3.936	2.977	3.562	4.661	3.661	1.096	-4.143	7.614	3.951	2.851	2.650	2.486	2.523	2.486	2021	
936	SVK	NGDP_RPCH	Slovak Republic	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	6.206	7.872	6.941	4.445	4.076	-0.106	1.167	3.254	4.509	5.499	5.279	6.624	8.493	10.832	5.575	-5.456	5.871	2.847	1.897	0.666	2.642	4.815	2.086	2.980	3.794	2.605	-4.359	3.020	2.600	5.000	3.800	3.800	2.900	2.800	2020	
961	SVN	NGDP_RPCH	Slovenia	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.800	5.300	4.100	3.602	5.050	3.280	5.332	3.673	3.217	3.506	2.960	4.359	3.798	5.746	6.980	3.510	-7.549	1.344	0.861	-2.640	-1.029	2.768	2.210	3.192	4.816	4.422	3.251	-4.230	8.115	3.702	2.987	2.915	2.863	2.779	2.700	2021	
813	SLB	NGDP_RPCH	Solomon Islands	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-2.663	-1.797	-1.670	3.891	0.170	-3.132	-0.201	8.421	1.250	4.264	2.200	6.000	12.700	4.000	8.100	10.089	1.610	-0.914	1.292	-0.486	-14.277	-7.957	-2.800	6.523	6.667	5.526	4.874	4.442	5.806	2.569	8.616	7.267	1.865	5.332	1.050	1.417	5.873	5.347	3.943	1.204	-4.320	-0.179	-3.999	3.183	3.053	3.034	3.031	3.005	2017	
726	SOM	NGDP_RPCH	Somalia	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.200	5.830	2.466	4.445	4.620	2.422	3.827	3.310	-0.348	2.000	3.000	3.600	3.700	3.900	4.000	4.100	2020	
199	ZAF	NGDP_RPCH	South Africa	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.234	3.200	3.100	4.300	2.600	0.500	2.400	4.200	2.700	3.700	2.949	4.555	5.277	5.604	5.360	3.191	-1.538	3.040	3.169	2.396	2.485	1.414	1.322	0.665	1.158	1.488	0.113	-6.432	4.915	1.936	1.400	1.400	1.400	1.400	1.400	2021	
733	SSD	NGDP_RPCH	South Sudan	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-52.430	29.331	2.919	-0.173	-13.475	-5.765	-1.931	0.870	-6.589	5.325	6.473	5.575	4.623	4.561	4.400	4.406	2018	
184	ESP	NGDP_RPCH	Spain	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	1.203	-0.408	1.239	1.652	1.698	2.362	3.432	5.709	5.285	5.004	3.847	2.525	0.851	-1.314	2.335	4.122	2.421	3.865	4.469	4.745	5.053	3.936	2.727	2.984	3.118	3.656	4.104	3.602	0.889	-3.769	0.168	-0.814	-2.958	-1.437	1.382	3.837	3.028	2.977	2.290	2.082	-10.823	5.129	4.833	3.315	3.097	1.953	1.738	1.635	2021	
524	LKA	NGDP_RPCH	Sri Lanka	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	5.847	5.345	5.233	3.314	6.725	4.957	4.281	1.454	2.698	2.250	6.174	10.821	-3.135	7.477	8.036	6.051	12.162	10.291	-1.646	2.879	8.418	-1.948	3.727	5.940	5.445	6.242	7.668	6.797	5.950	3.539	8.016	8.405	9.145	3.396	4.961	5.008	4.487	3.578	3.272	2.255	-3.569	3.577	2.573	2.737	2.839	2.834	2.788	2.865	2020	
361	KNA	NGDP_RPCH	St. Kitts and Nevis	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	1.278	2.702	6.112	-2.058	9.651	6.437	8.842	8.268	10.353	6.013	5.454	2.270	3.077	5.418	5.404	3.462	5.897	7.327	1.024	3.943	9.714	5.309	1.370	-3.936	3.996	9.734	3.150	0.601	11.179	-3.379	0.044	1.617	-0.517	5.706	7.587	0.717	3.904	0.944	2.670	4.804	-13.969	-3.587	10.004	4.668	4.301	2.702	2.700	2.700	2020	
362	LCA	NGDP_RPCH	St. Lucia	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-0.510	5.105	2.114	4.059	8.010	12.590	14.402	3.924	13.899	8.983	9.890	0.376	7.952	0.583	1.599	1.749	2.922	-0.694	6.286	2.670	0.049	-3.409	0.417	4.264	7.268	-0.411	6.233	1.943	4.883	-1.853	0.506	4.811	-0.353	-2.202	1.306	-0.207	3.768	3.502	2.926	-0.064	-20.374	6.792	9.659	5.974	3.549	1.845	1.464	1.465	2020	
364	VCT	NGDP_RPCH	St. Vincent and the Grenadines	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	2.910	3.880	2.578	3.218	5.303	4.271	5.405	0.650	13.169	3.274	4.806	2.221	7.096	3.589	-1.165	6.798	1.060	3.741	4.459	2.107	1.806	1.607	4.871	6.126	3.749	2.269	6.538	3.087	0.429	-1.224	-4.275	-0.612	1.052	2.462	1.146	2.785	4.150	1.669	3.052	0.404	-5.313	-0.500	5.000	6.400	3.200	2.900	2.700	2.700	2020	
732	SDN	NGDP_RPCH	Sudan	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	2.500	6.320	4.127	-1.510	-5.629	-0.623	9.933	6.462	4.292	1.423	0.838	7.024	5.541	2.750	3.514	8.860	5.465	6.057	8.242	4.235	8.385	10.867	5.941	6.289	5.136	5.648	6.531	5.735	3.847	-2.768	3.858	-3.214	-17.005	1.955	4.661	4.906	4.700	0.768	-2.290	-2.500	-3.630	0.500	0.300	3.920	5.550	6.820	6.500	5.973	2019	
366	SUR	NGDP_RPCH	Suriname	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-6.500	1.900	-6.300	-5.100	-3.000	-0.900	-2.400	-8.800	10.800	2.300	-1.500	-13.799	3.900	-2.200	-7.000	11.300	11.200	7.000	2.200	-0.900	-0.100	4.902	3.747	6.190	7.305	4.919	5.767	5.099	4.149	3.017	5.163	5.847	2.697	2.931	0.254	-3.414	-4.912	1.566	4.948	1.098	-15.906	-3.516	1.828	2.148	2.662	2.984	3.000	3.000	2020	
144	SWE	NGDP_RPCH	Sweden	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	4.555	4.540	1.397	2.058	4.347	2.326	2.971	3.302	2.468	2.658	0.751	-1.103	-0.935	-1.829	3.930	3.935	1.579	3.071	4.312	4.247	4.766	1.449	2.197	2.310	4.337	2.859	4.663	3.439	-0.451	-4.340	5.952	3.195	-0.588	1.188	2.658	4.489	2.071	2.568	1.950	1.986	-2.944	4.801	2.947	2.717	2.278	2.042	2.049	2.016	2021	
146	CHE	NGDP_RPCH	Switzerland	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	5.110	1.609	-1.438	0.567	3.213	3.765	1.794	1.555	3.167	4.467	3.695	-0.844	-0.223	-0.194	1.276	0.571	0.560	2.234	3.032	1.679	4.074	1.644	0.031	-0.079	2.629	2.852	4.144	4.060	2.652	-2.053	3.200	1.919	1.338	1.853	2.423	1.634	1.987	1.656	2.940	1.243	-2.515	3.722	2.200	1.402	1.800	1.200	1.800	1.200	2021	
463	SYR	NGDP_RPCH	Syria	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	10.493	8.463	2.583	1.605	-6.498	7.296	-4.757	1.251	12.721	-6.067	10.358	10.727	13.246	7.409	5.534	5.423	2.966	-1.090	5.554	-3.121	2.295	3.680	5.897	-2.037	6.903	6.215	5.046	5.675	4.477	5.912	3.440	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2010	
528	TWN	NGDP_RPCH	Taiwan Province of China	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	8.039	7.100	4.810	9.023	10.049	4.807	11.512	12.751	8.024	8.722	5.541	8.372	8.310	6.814	7.503	6.499	6.177	6.051	4.205	6.732	6.314	-1.402	5.481	4.225	6.952	5.383	5.771	6.851	0.799	-1.613	10.245	3.674	2.222	2.484	4.719	1.466	2.165	3.311	2.787	3.064	3.359	6.282	3.246	2.884	2.205	2.096	2.093	2.095	2021	
923	TJK	NGDP_RPCH	Tajikistan	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-11.099	-21.401	-12.498	-4.368	1.700	5.300	3.699	8.300	10.200	9.100	10.200	10.600	6.700	7.000	7.800	7.900	3.900	6.500	7.400	7.500	7.400	6.700	6.000	6.900	7.100	7.600	7.400	4.390	9.200	2.500	3.500	4.000	4.000	4.000	4.000	2020	
738	TZA	NGDP_RPCH	Tanzania	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	3.266	0.500	0.600	2.400	3.400	4.600	6.600	5.900	4.400	3.800	7.045	2.072	0.584	1.206	1.567	3.571	4.544	3.525	3.708	4.840	4.934	5.998	7.164	6.886	7.828	7.370	4.661	8.464	5.567	5.382	6.359	7.905	5.141	6.782	6.732	6.161	6.867	6.773	6.959	6.971	4.806	4.893	4.845	5.240	5.864	5.861	6.024	5.959	2021	
578	THA	NGDP_RPCH	Thailand	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	4.601	5.910	5.353	5.581	5.760	4.643	5.534	9.519	13.288	12.194	11.623	8.403	9.230	8.676	7.997	8.120	5.652	-2.754	-7.634	4.572	4.455	3.444	6.149	7.189	6.289	4.188	4.968	5.435	1.726	-0.691	7.513	0.840	7.243	2.687	0.984	3.134	3.435	4.178	4.223	2.152	-6.195	1.566	3.334	4.294	3.823	3.349	3.230	3.057	2020	
537	TLS	NGDP_RPCH	Timor-Leste	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	16.348	-6.701	-2.182	0.400	2.988	-4.119	10.262	11.391	10.144	9.329	5.956	4.853	3.068	4.512	2.761	3.385	-3.071	-0.688	2.071	-8.574	1.800	2.000	3.600	2.600	2.400	2.400	3.000	2019	
742	TGO	NGDP_RPCH	Togo	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-2.285	-3.419	-3.708	-5.156	5.881	3.717	3.260	-2.484	10.124	4.100	5.897	-0.590	-3.207	-16.319	13.930	19.691	-3.871	3.803	-2.263	2.540	-0.970	0.820	3.830	6.720	-0.980	-4.670	2.650	-1.180	4.060	5.540	6.100	6.400	6.540	6.110	5.920	5.740	5.600	4.348	4.967	5.464	1.758	5.100	5.600	6.200	6.500	6.500	6.500	6.500	2020	
866	TON	NGDP_RPCH	Tonga	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	15.800	14.000	12.800	5.800	44.100	5.600	8.800	1.700	-3.500	1.100	4.700	5.900	-3.800	-0.100	1.979	7.930	0.090	-0.636	2.306	2.296	3.766	1.460	4.495	0.056	-1.885	-0.416	-2.194	-2.500	4.750	-5.199	0.803	6.818	0.823	0.312	2.019	1.172	6.571	3.322	0.302	0.732	0.655	-0.702	-1.650	3.015	2.972	2.535	1.758	1.758	2020	
369	TTO	NGDP_RPCH	Trinidad and Tobago	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	10.400	4.577	3.799	-10.300	-5.751	-4.119	-3.279	-4.562	-3.920	-0.830	1.509	3.112	10.093	-0.669	3.567	3.810	7.134	7.523	8.125	8.025	6.901	3.698	7.152	13.878	7.328	5.895	14.181	4.255	3.286	-4.823	3.461	-0.192	-0.633	2.270	-0.855	1.784	-6.318	-2.681	-0.706	-0.171	-7.374	-0.985	5.457	2.962	3.379	1.074	0.992	1.027	2020	
