WEO Country Code	ISO	WEO Subject Code	Country	Subject Descriptor	Subject Notes	Units	Scale	Country/Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	2024	Estimates Start After
576	SGP	NGDP_RPCH	Singapore	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	10.113	10.816	7.102	8.555	8.792	-0.623	1.343	10.798	11.264	10.159	9.821	6.688	6.640	11.463	11.098	7.201	7.471	8.320	-2.195	5.724	9.039	-1.069	3.915	4.536	9.820	7.359	9.005	9.022	1.868	0.121	14.526	6.262	4.449	4.815	3.901	2.892	2.962	3.700	3.139	0.546	0.993	1.573	2.216	2.351	2.501	2018
936	SVK	NGDP_RPCH	Slovak Republic	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	6.206	7.872	6.941	4.445	4.012	-0.205	1.210	3.316	4.523	5.419	5.259	6.751	8.453	10.800	5.630	-5.422	5.042	2.819	1.657	1.491	2.750	4.175	3.125	3.188	4.109	2.600	2.700	2.749	2.749	2.749	2.500	2018
961	SVN	NGDP_RPCH	Slovenia	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.800	5.300	4.100	3.602	5.050	3.279	5.333	3.673	3.216	3.506	2.960	4.359	3.798	5.746	6.980	3.510	-7.549	1.344	0.861	-2.639	-1.029	2.768	2.210	3.122	4.833	4.118	2.936	2.936	2.734	2.307	2.235	2.124	2018
813	SLB	NGDP_RPCH	Solomon Islands	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-2.663	-1.797	-1.670	3.891	0.170	-3.132	-0.201	8.421	1.250	4.264	2.200	6.000	12.700	4.000	8.100	10.089	1.610	-0.914	1.292	-0.486	-14.277	-7.957	-2.800	6.523	8.089	12.853	3.993	6.389	7.106	-4.738	6.809	13.196	4.555	3.018	2.250	2.542	3.221	3.694	3.855	2.698	2.865	2.712	2.705	2.789	2.866	2018
726	SOM	NGDP_RPCH	Somalia	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.200	1.860	2.354	3.460	2.894	1.385	2.800	2.900	3.200	3.500	3.500	3.500	3.500	2018
199	ZAF	NGDP_RPCH	South Africa	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	6.621	5.361	-0.383	-1.847	5.099	-1.211	0.018	2.101	4.200	2.395	-0.318	-1.018	-2.137	1.234	3.234	3.116	4.307	2.647	0.517	2.358	4.155	2.735	3.668	2.949	4.555	5.277	5.604	5.360	3.191	-1.538	3.040	3.284	2.213	2.485	1.847	1.194	0.399	1.415	0.787	0.655	1.079	1.439	1.763	1.783	1.775	2018
733	SSD	NGDP_RPCH	South Sudan	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-52.429	29.329	2.918	-0.173	-16.737	-5.491	-1.123	7.932	8.213	5.015	5.912	5.280	4.701	2017
184	ESP	NGDP_RPCH	Spain	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	1.203	-0.408	1.239	1.652	1.698	2.362	3.432	5.709	5.285	5.004	3.847	2.525	0.851	-1.314	2.335	4.122	2.421	3.865	4.469	4.745	5.053	3.998	2.880	3.189	3.164	3.723	4.175	3.770	1.117	-3.573	0.015	-0.997	-2.929	-1.706	1.379	3.650	3.169	2.983	2.579	2.175	1.847	1.702	1.671	1.648	1.592	2018
524	LKA	NGDP_RPCH	Sri Lanka	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	5.847	5.345	5.233	3.314	6.725	4.957	4.281	1.454	2.698	2.250	6.174	10.821	-3.135	7.477	8.036	6.051	12.162	10.291	-1.646	2.879	8.418	-1.948	3.727	5.940	5.445	6.242	7.668	6.797	5.950	3.539	8.016	8.405	9.145	3.396	4.961	5.008	4.487	3.420	3.209	2.720	3.532	4.255	4.504	4.643	4.840	2018
361	KNA	NGDP_RPCH	St. Kitts and Nevis	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	1.278	2.702	6.112	-2.058	9.651	6.437	8.842	8.268	10.353	6.013	5.454	2.270	3.077	5.418	5.404	3.462	5.897	7.327	1.024	3.943	12.121	4.762	1.107	-4.232	3.825	8.707	3.174	0.349	6.368	-3.363	1.527	3.212	-4.390	6.371	7.215	1.595	1.845	0.905	4.591	3.500	3.500	3.000	2.700	2.659	2.671	2018
362	LCA	NGDP_RPCH	St. Lucia	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-0.510	5.105	2.114	4.059	8.010	12.590	14.402	3.924	13.899	8.983	9.890	0.376	7.952	0.583	1.599	1.749	2.922	-0.694	6.286	2.670	0.049	-3.409	0.417	4.264	7.268	-0.411	6.365	2.025	4.888	-1.467	0.403	4.143	-0.375	-1.977	1.338	0.229	3.152	2.550	0.857	1.511	3.217	2.993	2.400	1.500	1.500	2018
364	VCT	NGDP_RPCH	St. Vincent and the Grenadines	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	2.910	3.878	2.579	3.217	5.304	4.271	5.405	0.650	13.168	3.273	4.806	2.221	7.097	3.589	-1.165	6.798	1.060	3.741	4.459	2.107	1.806	1.662	6.126	7.344	4.609	3.025	6.038	3.064	-0.546	-2.000	-2.331	0.247	1.301	2.491	0.247	0.823	0.836	0.719	2.014	2.328	2.316	2.342	2.311	2.344	2.323	2018
732	SDN	NGDP_RPCH	Sudan	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	2.500	6.320	4.127	-1.510	-5.626	-0.624	9.929	6.463	4.363	1.419	-1.700	7.024	5.541	2.750	3.514	8.860	5.465	6.057	8.242	4.235	8.385	10.867	5.941	6.289	5.136	5.648	6.531	5.735	3.847	-2.768	3.858	-2.825	-17.005	1.963	4.671	1.913	2.938	1.663	-2.227	-2.624	-1.514	-1.065	0.163	0.983	1.405	2016
366	SUR	NGDP_RPCH	Suriname	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-6.500	1.900	-6.300	-5.100	-3.000	-0.900	-2.400	-8.800	10.800	2.300	-1.500	-13.799	3.900	-2.200	-7.000	11.300	11.200	7.000	2.200	-0.900	-0.100	4.902	3.747	6.190	7.305	4.919	5.767	5.099	4.149	3.017	5.163	5.847	2.697	2.931	0.254	-3.414	-5.560	1.691	2.000	2.200	2.500	2.400	2.000	2.400	2.600	2017
144	SWE	NGDP_RPCH	Sweden	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	4.555	4.540	1.426	2.058	4.295	2.272	2.927	3.265	2.460	2.463	0.800	-1.027	-0.975	-1.274	3.972	3.998	1.615	3.099	4.261	4.311	4.875	1.468	2.196	2.245	4.326	2.896	4.603	3.431	-0.242	-4.236	6.189	3.052	-0.631	1.088	2.747	4.421	2.413	2.412	2.324	0.936	1.462	2.051	1.974	1.980	1.987	2018
146	CHE	NGDP_RPCH	Switzerland	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	5.110	1.602	-1.302	0.603	3.099	3.650	1.858	1.582	3.311	4.392	3.566	-0.816	-0.168	-0.124	1.324	0.534	0.534	2.327	2.931	1.653	4.074	1.286	0.183	0.076	2.621	3.161	4.077	4.107	2.110	-2.228	2.873	1.835	1.006	1.879	2.484	1.264	1.714	1.864	2.756	0.761	1.260	1.620	1.588	1.600	1.600	2017
463	SYR	NGDP_RPCH	Syria	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	10.493	8.463	2.583	1.605	-6.498	7.296	-4.757	1.251	12.721	-6.067	10.358	10.727	13.246	7.409	5.534	5.423	2.966	-1.090	5.554	-3.121	2.295	3.680	5.897	-2.037	6.903	6.215	5.046	5.675	4.477	5.912	3.440	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2010
528	TWN	NGDP_RPCH	Taiwan Province of China	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	8.039	7.108	4.798	9.044	10.048	4.807	11.516	12.703	8.018	8.749	5.646	8.359	8.293	6.802	7.494	6.501	6.175	6.113	4.211	6.717	6.421	-1.260	5.575	4.121	6.506	5.416	5.623	6.517	0.704	-1.567	10.631	3.805	2.064	2.202	4.021	0.806	1.512	3.079	2.634	2.035	1.933	2.094	2.116	2.080	2.012	2018
923	TJK	NGDP_RPCH	Tajikistan	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-11.099	-21.401	-12.498	-4.368	1.700	5.300	3.699	8.300	10.200	9.100	10.200	10.600	6.700	7.000	7.800	7.900	3.900	6.500	7.400	7.500	7.400	6.700	6.000	6.900	7.100	7.300	5.000	4.500	4.500	4.500	4.000	4.000	2017
738	TZA	NGDP_RPCH	Tanzania	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	3.266	0.500	0.600	2.400	3.400	4.600	6.600	5.900	4.400	3.800	7.045	2.072	0.584	1.206	1.567	3.571	4.544	3.525	3.708	4.840	4.934	5.998	7.164	6.886	7.828	7.370	4.661	8.464	5.567	5.382	6.359	7.905	5.141	6.782	6.732	6.161	6.867	6.773	6.951	5.200	5.704	5.990	6.293	6.531	6.467	2018
578	THA	NGDP_RPCH	Thailand	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	4.601	5.910	5.353	5.581	5.760	4.643	5.534	9.519	13.288	12.194	11.623	8.403	9.230	8.675	7.997	8.120	5.652	-2.754	-7.634	4.572	4.456	3.444	6.149	7.189	6.289	4.188	4.968	5.435	1.726	-0.691	7.513	0.840	7.243	2.687	0.984	3.134	3.356	4.024	4.133	2.871	3.007	3.491	3.649	3.649	3.649	2018
537	TLS	NGDP_RPCH	Timor-Leste	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	16.348	-6.701	-2.182	0.400	2.968	-4.685	10.138	11.149	9.966	8.466	6.700	5.713	2.357	4.736	3.483	5.124	-3.478	-0.200	4.500	5.000	4.800	4.800	4.800	4.800	2017
742	TGO	NGDP_RPCH	Togo	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-2.285	-3.419	-3.708	-5.156	5.881	3.717	3.260	-2.484	10.124	4.100	5.897	-0.590	-3.207	-16.319	13.930	19.691	-3.871	3.803	-2.263	2.536	-0.968	0.823	3.827	6.720	-0.979	-4.666	2.650	-1.175	4.062	5.538	6.099	6.398	6.544	6.112	5.921	5.743	5.600	4.420	4.900	5.100	5.300	5.410	5.410	5.410	5.410	2016
866	TON	NGDP_RPCH	Tonga	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	15.800	14.000	12.800	5.800	44.100	5.600	8.800	1.700	-3.500	1.100	4.700	5.900	-3.800	-0.100	1.979	4.487	0.001	-3.165	3.474	2.349	1.059	3.165	2.270	0.971	1.201	0.382	-2.482	-1.732	1.798	3.269	3.318	1.967	-1.058	-0.585	2.678	3.632	4.696	2.703	1.471	3.510	3.682	2.885	2.426	2.108	1.986	2018
369	TTO	NGDP_RPCH	Trinidad and Tobago	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	10.400	4.577	3.799	-10.300	-5.751	-4.119	-3.279	-4.562	-3.920	-0.830	1.509	3.112	10.093	-0.669	3.567	3.810	7.134	7.523	8.125	8.025	6.901	3.698	7.152	13.878	7.328	5.895	14.181	4.255	3.286	-4.823	3.461	-0.192	-0.681	2.006	-0.970	1.778	-6.509	-1.857	0.315	0.006	1.492	2.292	1.977	1.616	1.662	2017
744	TUN	NGDP_RPCH	Tunisia	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	7.400	5.522	-0.482	4.674	5.731	5.668	-1.453	6.701	0.071	2.579	7.075	4.138	8.009	2.477	3.628	2.671	6.855	5.725	4.963	6.017	4.299	3.796	1.323	4.702	6.236	3.487	5.244	6.710	4.238	3.043	3.511	-1.918	3.998	2.875	2.971	1.195	1.263	1.825	2.483	1.514	2.428	2.889	3.803	3.883	4.438	2017
186	TUR	NGDP_RPCH	Turkey	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-0.779	4.365	3.429	4.758	6.823	4.258	6.941	10.027	2.121	0.253	9.255	0.926	5.984	8.042	-5.456	7.190	7.007	7.528	3.092	-3.389	6.640	-5.962	6.430	5.608	9.644	9.010	7.110	5.030	0.845	-4.704	8.487	11.113	4.790	8.491	5.167	6.086	3.184	7.471	2.827	0.249	2.986	2.998	3.032	3.468	3.499	2018
925	TKM	NGDP_RPCH	Turkmenistan	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-10.000	-17.300	-7.200	-6.700	-11.300	6.700	16.499	18.587	20.391	15.768	17.095	14.692	13.040	10.967	11.057	14.747	6.133	9.160	14.720	11.051	10.163	10.346	6.453	6.200	6.470	6.153	6.338	6.038	5.841	5.944	5.864	5.827	2017
869	TUV	NGDP_RPCH	Tuvalu	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.452	7.712	-3.105	-1.676	-4.118	2.891	6.347	7.959	-4.382	-3.090	7.890	-3.836	4.577	1.348	9.143	3.035	3.242	4.284	4.072	4.380	4.244	4.143	3.894	2.746	2015
746	UGA	NGDP_RPCH	Uganda	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-3.392	3.859	8.205	4.899	-3.000	-3.000	0.946	4.000	8.294	6.403	6.497	1.778	5.850	6.686	7.694	9.174	6.595	4.620	6.074	7.953	3.941	8.765	7.057	6.159	5.803	10.007	7.049	8.064	10.428	8.069	7.666	6.821	2.240	4.714	4.561	5.670	2.323	5.008	6.105	6.156	6.216	6.142	6.057	7.785	10.085	2018
926	UKR	NGDP_RPCH	Ukraine	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-14.799	-22.766	-12.142	-9.851	-3.175	-1.815	-0.203	5.932	5.209	5.300	9.500	11.800	3.100	7.600	8.200	2.200	-15.100	4.100	5.466	0.239	-0.027	-6.553	-9.773	2.441	2.525	3.277	2.990	3.011	3.143	3.190	3.340	3.315	2018
466	ARE	NGDP_RPCH	United Arab Emirates	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-1.780	8.024	-7.188	-5.250	4.451	-2.522	-19.269	5.304	-2.623	15.733	23.562	2.141	3.095	-0.029	7.363	6.580	5.340	8.553	0.791	3.751	12.329	1.284	2.478	8.813	9.577	4.867	9.831	3.231	3.215	-5.229	1.595	6.930	4.485	5.053	4.399	5.065	2.988	0.491	1.726	1.560	2.515	2.723	2.318	2.403	2.467	2017
112	GBR	NGDP_RPCH	United Kingdom	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-2.028	-0.771	2.010	4.222	2.276	4.196	3.141	5.301	5.758	2.569	0.739	-1.088	0.371	2.526	3.895	2.455	2.535	4.293	3.341	3.214	3.453	2.841	2.500	3.339	2.348	3.149	2.548	2.546	-0.346	-4.247	1.711	1.645	1.447	2.046	2.948	2.349	1.789	1.823	1.398	1.235	1.448	1.543	1.502	1.533	1.530	2018
111	USA	NGDP_RPCH	United States	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-0.257	2.538	-1.802	4.584	7.237	4.169	3.463	3.460	4.177	3.673	1.886	-0.108	3.522	2.753	4.029	2.684	3.772	4.447	4.481	4.753	4.127	0.999	1.742	2.861	3.799	3.513	2.855	1.876	-0.137	-2.537	2.564	1.551	2.249	1.842	2.526	2.908	1.638	2.370	2.927	2.350	2.089	1.746	1.559	1.580	1.620	2018
298	URY	NGDP_RPCH	Uruguay	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	5.975	1.900	-9.340	-3.281	-1.092	1.475	8.857	7.933	1.467	1.104	0.297	3.539	7.932	2.658	7.281	-1.448	5.578	5.048	4.280	-2.965	-1.776	-3.461	-7.051	2.327	4.640	6.806	4.099	6.542	7.176	4.243	7.803	5.162	3.538	4.638	3.239	0.371	1.690	2.591	1.620	0.400	2.300	3.000	2.000	2.000	2.400	2018
927	UZB	NGDP_RPCH	Uzbekistan	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-2.300	-5.200	-0.900	1.700	5.200	4.300	4.300	3.800	4.200	4.000	4.200	7.400	7.000	7.500	9.500	9.000	8.100	8.475	8.281	8.180	8.026	7.179	7.448	6.094	4.462	5.133	5.500	6.000	6.000	6.000	6.000	6.000	2018
846	VUT	NGDP_RPCH	Vanuatu	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	5.451	4.375	1.980	3.010	9.577	1.001	-0.149	-2.894	-1.695	1.533	11.697	3.147	2.584	0.736	9.079	1.005	2.328	4.907	1.176	0.337	5.925	-3.398	-5.198	4.288	3.987	5.305	8.465	5.174	6.449	3.313	1.629	1.223	1.755	1.969	2.304	0.163	3.472	4.413	3.200	3.800	3.100	2.800	2.800	2.900	2.900	2017
299	VEN	NGDP_RPCH	Venezuela	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-4.947	-1.288	2.645	-9.856	5.223	0.867	6.080	4.801	6.510	-13.920	6.468	9.730	6.060	0.275	-2.349	3.952	-0.198	6.371	0.294	-5.970	3.687	3.394	-8.856	-7.755	18.287	10.318	9.872	8.754	5.278	-3.202	-1.489	4.176	5.626	1.343	-3.894	-6.221	-17.040	-15.671	-18.000	-35.000	-10.000	-5.000	n/a	n/a	n/a	2018
