WEO Country Code	ISO	WEO Subject Code	Country	Subject Descriptor	Subject Notes	Units	Scale	Country/Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	2024	2025	2026	2027	2028	2029	Estimates Start After	
964	POL	NGDP_RPCH	Poland	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	-6.000	-10.000	-4.846	5.600	-0.366	3.862	3.494	2.302	3.285	3.812	-7.171	-7.005	2.033	4.287	5.239	6.728	6.239	7.086	4.982	4.524	4.260	1.205	1.443	3.498	4.983	3.507	6.131	7.062	4.200	2.832	2.935	5.042	1.545	0.857	3.837	4.383	2.954	5.140	5.945	4.450	-2.020	6.935	5.260	0.160	3.068	3.476	3.296	2.996	2.969	3.011	2023	
182	PRT	NGDP_RPCH	Portugal	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	6.725	3.523	2.163	0.972	-1.042	1.636	3.320	7.632	5.340	6.649	7.859	3.370	3.130	-0.687	1.489	2.307	3.504	4.401	4.808	3.907	3.816	1.944	0.771	-0.931	1.789	0.782	1.625	2.507	0.319	-3.122	1.738	-1.696	-4.057	-0.923	0.792	1.792	2.019	3.506	2.849	2.683	-8.301	5.737	6.828	2.280	1.732	2.066	2.000	1.930	1.900	1.900	2023	
359	PRI	NGDP_RPCH	Puerto Rico	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	n/a	1.070	-3.049	0.468	7.318	2.061	8.163	4.917	6.508	4.940	3.781	2.304	4.564	4.645	4.186	4.549	2.314	4.880	6.518	4.413	3.272	9.468	2.170	2.341	1.987	-1.987	-1.410	-1.162	-1.844	-1.952	-0.413	-0.359	0.029	-0.307	-1.190	-1.049	-1.263	-2.886	-4.364	1.679	-4.186	0.412	3.207	-0.700	-0.200	0.000	0.300	1.700	0.800	0.800	2022	
453	QAT	NGDP_RPCH	Qatar	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	-1.016	-3.894	-8.210	-5.329	15.988	-13.031	3.706	0.900	4.700	5.300	-14.644	-1.524	10.424	-0.891	1.929	0.361	4.229	27.745	10.253	3.767	6.946	4.500	6.873	3.987	19.225	7.792	28.082	18.191	17.494	13.063	17.746	11.302	4.730	5.556	5.334	4.753	3.064	-1.498	1.235	0.688	-3.558	1.627	4.200	1.558	1.994	1.991	5.872	7.564	3.433	1.607	2022	
968	ROU	NGDP_RPCH	Romania	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	3.304	0.100	3.900	6.000	6.000	-0.100	2.400	0.800	-0.500	-5.800	-5.612	-12.927	-8.766	1.528	3.932	7.138	3.948	-6.053	-4.818	-1.150	2.921	5.218	5.703	2.341	10.428	4.668	8.029	7.234	9.307	-5.517	-3.901	4.517	1.925	0.270	4.121	3.160	2.858	8.197	6.029	3.853	-3.677	5.709	4.595	2.110	2.771	3.601	3.849	3.849	3.600	3.500	2022	
922	RUS	NGDP_RPCH	Russia	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-8.700	-12.700	-4.100	-3.581	1.376	-5.319	6.347	10.054	5.082	4.746	7.356	7.145	6.397	8.165	8.550	5.247	-7.821	4.512	3.876	4.024	1.755	0.736	-1.973	0.194	1.827	2.806	2.198	-2.654	5.988	-1.201	3.585	3.163	1.811	1.250	1.250	1.250	1.250	2022	
714	RWA	NGDP_RPCH	Rwanda	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	-3.576	2.472	-2.468	6.035	12.974	4.388	5.501	-0.295	0.296	-5.706	0.419	-4.300	6.600	-10.378	-41.890	24.541	11.596	14.900	8.340	3.308	8.374	8.486	13.174	2.219	7.438	9.341	9.209	7.684	11.154	6.257	7.328	7.966	8.639	4.730	6.154	8.867	5.969	3.931	8.539	9.472	-3.380	10.880	8.158	6.949	6.931	6.993	7.297	7.265	7.265	7.300	2023	
862	WSM	NGDP_RPCH	Samoa	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	-6.123	-9.056	-1.014	0.485	1.980	5.826	4.790	0.509	2.871	5.819	-6.444	-2.443	4.135	1.683	6.390	6.556	7.274	0.803	1.100	-0.636	5.093	7.390	5.652	5.213	3.087	6.639	2.132	0.486	3.556	-0.536	2.533	3.849	-3.732	0.107	0.660	3.850	7.984	1.406	-0.610	4.453	-3.108	-7.077	-5.308	7.990	5.350	3.441	2.685	2.171	2.000	2.000	2023	
135	SMR	NGDP_RPCH	San Marino	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	7.520	8.998	2.203	5.539	0.315	3.900	4.565	2.426	3.826	7.103	-0.389	-10.135	-5.811	-8.535	-7.233	-0.820	-0.649	2.691	2.338	0.254	1.484	2.032	-6.812	14.228	5.037	2.304	1.300	1.300	1.300	1.300	1.300	1.300	2021	
716	STP	NGDP_RPCH	São Tomé and Príncipe	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	-1.080	-10.314	3.093	-3.874	-6.030	9.300	-5.832	-2.930	1.999	3.135	-2.153	1.201	0.700	1.100	2.200	2.000	1.500	0.996	2.500	2.500	0.448	2.400	2.377	6.573	3.832	7.094	9.116	3.254	8.186	3.302	1.448	1.999	2.943	5.120	4.906	1.540	5.177	4.113	4.378	2.014	2.625	1.899	0.065	-0.300	2.900	4.100	3.249	3.249	3.249	3.349	2022	
456	SAU	NGDP_RPCH	Saudi Arabia	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	5.653	1.943	-20.730	-16.051	-4.661	-9.794	17.013	-6.632	13.109	-0.503	15.193	15.008	3.987	-1.364	0.559	0.212	2.637	1.104	2.893	-3.763	5.625	-1.211	-2.819	11.242	7.958	5.574	2.788	1.847	6.250	-2.059	5.040	10.994	5.409	2.535	3.811	4.509	1.885	0.911	3.199	1.098	-3.582	5.075	7.486	-0.755	2.554	5.968	3.977	3.500	2.996	3.520	2023	
722	SEN	NGDP_RPCH	Senegal	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	-0.827	5.070	7.843	-5.326	3.746	3.283	3.113	6.094	-0.592	3.978	-0.676	2.556	1.243	1.311	-0.228	6.093	1.874	2.717	5.972	5.978	3.887	4.311	0.069	5.594	4.643	4.310	2.331	2.827	3.703	2.752	3.391	1.334	4.003	2.412	6.224	6.367	6.356	7.407	6.209	4.614	1.342	6.540	4.000	4.102	8.252	10.189	5.154	5.149	5.298	4.032	2021	
942	SRB	NGDP_RPCH	Serbia	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-9.424	6.132	6.879	6.380	4.388	9.028	5.530	5.108	6.440	5.656	-2.732	0.731	2.036	-0.682	2.893	-1.590	1.806	3.339	2.101	4.495	4.332	-0.903	7.726	2.550	2.528	3.465	4.454	4.010	4.001	4.025	4.004	2022	
718	SYC	NGDP_RPCH	Seychelles	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	-2.253	-3.877	-2.071	-0.616	4.306	10.294	0.762	4.875	5.326	10.286	7.455	2.760	7.173	7.303	-2.437	0.485	9.998	12.194	2.467	1.872	4.253	-2.271	1.213	-5.887	-2.850	9.006	9.406	10.418	-2.096	-1.095	6.321	5.684	3.820	6.403	4.717	8.913	12.118	6.957	4.937	5.513	-11.741	0.554	14.978	3.679	3.229	3.787	3.762	3.696	3.643	3.590	2022	
724	SLE	NGDP_RPCH	Sierra Leone	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	-0.560	1.878	1.780	-1.576	1.700	-6.740	0.132	2.382	2.058	4.952	1.611	-7.993	-9.646	0.054	3.500	-10.025	-24.787	-17.596	-0.837	-8.122	3.807	18.170	26.425	9.327	6.598	4.505	4.224	8.058	5.400	3.187	5.347	6.312	15.178	20.720	4.555	-20.493	6.354	3.765	3.465	5.254	-1.969	4.105	3.458	3.392	4.005	4.520	4.518	4.476	4.490	4.532	2023	
576	SGP	NGDP_RPCH	Singapore	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	10.113	10.816	7.102	8.554	8.792	-0.623	1.343	10.798	11.264	10.159	9.821	6.688	6.640	11.460	11.096	7.175	7.471	8.316	-2.191	5.718	9.038	-1.071	3.923	4.548	9.940	7.366	9.007	9.022	1.863	0.128	14.520	6.215	4.435	4.818	3.936	2.977	3.589	4.513	3.517	1.345	-3.870	9.691	3.838	1.075	2.100	2.300	2.523	2.487	2.483	2.501	2022	
936	SVK	NGDP_RPCH	Slovak Republic	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	6.206	7.872	6.941	4.445	4.076	-0.106	1.167	3.254	4.510	5.499	5.279	6.624	8.493	10.832	5.574	-5.455	6.717	2.671	1.319	0.633	2.697	5.167	1.944	2.938	4.030	2.511	-3.335	4.789	1.750	1.150	2.077	2.600	2.800	2.700	2.700	2.700	2023	
961	SVN	NGDP_RPCH	Slovenia	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.800	5.300	4.100	3.203	5.050	3.280	5.332	3.673	3.217	3.506	2.960	4.359	3.798	5.746	6.980	3.510	-7.549	1.344	0.861	-2.640	-1.029	2.768	2.210	3.192	4.816	4.455	3.523	-4.241	8.229	2.461	1.587	2.010	2.500	2.700	2.700	2.700	2.700	2023	
813	SLB	NGDP_RPCH	Solomon Islands	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	-2.663	-1.797	-1.670	3.891	0.170	-3.132	-0.201	8.421	1.250	4.264	2.200	6.000	12.700	4.000	8.100	10.089	1.610	-0.914	1.292	-0.486	-14.277	-7.957	-2.800	6.523	6.667	5.526	4.874	4.442	5.806	2.569	8.616	7.267	1.367	5.237	1.186	1.678	5.556	3.077	2.745	1.749	-3.383	2.564	2.403	2.950	2.372	2.530	2.619	2.919	2.942	2.964	2022	
726	SOM	NGDP_RPCH	Somalia	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.200	5.655	2.747	4.589	-1.275	9.500	2.994	3.627	-2.560	3.308	2.433	2.800	3.700	3.900	4.000	4.100	4.300	4.500	2022	
199	ZAF	NGDP_RPCH	South Africa	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	6.621	5.361	-0.383	-1.847	5.099	-1.212	0.018	2.101	4.200	2.395	-0.318	-1.018	-2.137	1.234	3.200	3.100	4.300	2.600	0.500	2.400	4.200	2.700	3.700	2.949	4.555	5.277	5.604	5.360	3.191	-1.538	3.040	3.169	2.396	2.485	1.414	1.322	0.665	1.158	1.557	0.260	-5.963	4.703	1.910	0.602	0.879	1.213	1.375	1.400	1.400	1.400	2022	
733	SSD	NGDP_RPCH	South Sudan	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-50.319	27.272	1.556	-0.231	-13.299	-5.794	-2.149	0.856	-6.494	5.329	-5.186	-0.070	5.603	6.796	5.238	5.336	5.631	5.766	2021	
184	ESP	NGDP_RPCH	Spain	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	1.203	-0.408	1.239	1.652	1.698	2.362	3.432	5.709	5.285	5.004	3.847	2.525	0.851	-1.314	2.335	4.122	2.421	3.865	4.469	4.745	5.053	3.932	2.729	2.982	3.125	3.653	4.098	3.607	0.889	-3.766	0.165	-0.814	-2.962	-1.401	1.398	3.837	3.038	2.977	2.283	1.983	-11.165	6.400	5.771	2.501	1.897	2.082	1.820	1.628	1.636	1.617	2023	
524	LKA	NGDP_RPCH	Sri Lanka	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	5.847	5.345	5.233	3.314	6.725	4.957	4.281	1.454	2.698	2.250	6.174	10.821	-3.135	7.477	8.036	6.051	12.162	10.291	-1.646	2.879	8.418	-1.948	3.727	5.940	5.445	6.242	7.668	6.797	5.950	3.539	8.016	8.669	8.632	4.052	6.378	4.206	5.054	6.461	2.310	-0.220	-4.625	3.512	-7.824	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2021	
361	KNA	NGDP_RPCH	St. Kitts and Nevis	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	1.278	2.702	6.112	-2.058	9.651	6.437	8.842	8.268	10.353	6.013	5.454	2.270	3.077	5.418	5.404	3.462	5.897	7.327	1.024	3.943	9.714	5.309	1.370	-3.936	3.996	9.734	3.150	0.601	11.179	-3.379	0.044	1.617	-0.517	5.706	7.587	0.717	3.910	0.017	2.053	4.050	-14.561	-0.891	8.823	3.450	4.731	4.255	3.800	3.050	2.850	2.851	2022	
362	LCA	NGDP_RPCH	St. Lucia	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	-0.510	5.105	2.114	4.059	8.010	12.590	14.402	3.924	13.899	8.983	9.890	0.376	7.952	0.583	1.599	1.749	2.922	-0.694	6.286	2.670	0.049	-3.409	0.417	4.264	7.268	-0.411	6.488	1.944	4.881	-1.885	0.508	4.863	-0.379	-2.222	1.303	-0.240	3.805	3.379	2.861	-0.200	-23.586	11.315	15.674	3.023	2.442	2.112	1.768	1.500	1.500	1.500	2022	
364	VCT	NGDP_RPCH	St. Vincent and the Grenadines	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	2.910	3.880	2.578	3.218	5.303	4.271	5.405	0.650	13.169	3.274	4.806	2.221	7.096	3.589	-1.165	6.798	1.060	3.741	4.459	2.107	1.806	1.607	4.871	6.126	3.749	2.269	6.538	3.087	0.429	-1.224	-4.275	-0.612	1.052	2.462	1.146	2.785	4.150	1.548	3.175	0.662	-3.739	0.754	5.500	6.230	5.300	3.900	2.800	2.700	2.700	2.700	2021	
732	SDN	NGDP_RPCH	Sudan	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	2.500	6.320	4.127	-1.510	-5.629	-0.623	9.933	6.462	4.292	1.423	0.838	7.024	5.541	2.750	3.514	8.860	5.465	6.057	8.242	4.235	8.385	10.867	5.941	6.289	5.136	5.648	6.531	5.735	3.847	-2.768	3.858	-3.214	-17.005	1.955	4.661	4.906	4.700	0.768	-2.290	-2.500	-3.630	0.500	-2.500	-18.300	-4.201	5.400	7.400	7.000	5.000	4.500	2019	
366	SUR	NGDP_RPCH	Suriname	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	-6.500	1.900	-6.300	-5.100	-3.000	-0.900	-2.400	-8.800	10.800	2.300	-1.500	-13.799	3.900	-2.200	-7.000	11.300	11.200	7.000	2.200	-0.900	-0.100	4.902	3.747	6.190	7.305	4.919	5.767	5.099	4.149	3.017	5.163	5.847	2.697	2.931	0.254	-3.414	-4.912	1.566	4.948	1.168	-15.975	-2.435	2.434	2.148	2.962	2.984	3.000	3.000	3.000	3.000	2022	
144	SWE	NGDP_RPCH	Sweden	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	4.555	4.540	1.397	2.058	4.347	2.326	2.971	3.302	2.468	2.658	0.751	-1.103	-0.935	-1.829	3.930	3.935	1.579	3.071	4.312	4.247	4.766	1.449	2.197	2.310	4.337	2.859	4.663	3.439	-0.451	-4.340	5.952	3.195	-0.588	1.188	2.658	4.489	2.071	2.568	1.950	1.986	-2.170	6.147	2.663	-0.196	0.215	2.223	2.175	2.195	2.123	2.117	2023	
146	CHE	NGDP_RPCH	Switzerland	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	5.110	1.631	-1.340	0.605	3.067	3.713	1.836	1.542	3.283	4.431	3.713	-0.929	-0.145	-0.144	1.301	0.563	0.449	2.242	2.936	1.633	4.111	1.620	-0.065	-0.076	2.534	2.849	4.163	3.913	2.695	-2.305	3.206	1.905	1.200	1.836	2.319	1.582	2.085	1.436	2.852	1.157	-2.272	5.397	2.666	0.764	1.341	1.391	1.800	1.200	1.800	1.200	2023	
463	SYR	NGDP_RPCH	Syria	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	10.493	8.463	2.583	1.605	-6.498	7.296	-4.757	1.251	12.721	-6.067	10.358	10.727	13.246	7.409	5.534	5.423	2.966	-1.090	5.554	-3.121	2.295	3.680	5.897	-2.037	6.903	6.215	5.046	5.675	4.477	5.912	3.440	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2010	
528	TWN	NGDP_RPCH	Taiwan Province of China	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	8.039	7.100	4.810	9.023	10.049	4.807	11.512	12.751	8.024	8.722	5.541	8.372	8.310	6.814	7.503	6.499	6.177	6.051	4.205	6.732	6.314	-1.402	5.481	4.225	6.952	5.383	5.771	6.851	0.799	-1.613	10.245	3.674	2.222	2.484	4.719	1.466	2.165	3.311	2.787	3.064	3.387	6.620	2.588	1.396	3.072	2.730	2.516	2.413	2.327	2.036	2023	
923	TJK	NGDP_RPCH	Tajikistan	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-11.099	-21.401	-12.498	-4.368	1.700	5.300	3.699	8.300	10.200	9.100	10.200	10.600	6.700	7.000	7.800	7.900	3.900	6.500	7.400	7.500	7.400	6.700	6.000	6.900	7.100	7.600	7.400	4.390	9.400	8.000	8.250	6.456	4.500	4.500	4.500	4.500	4.500	2022	
738	TZA	NGDP_RPCH	Tanzania	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	3.266	0.500	0.600	2.400	3.400	4.600	6.600	5.900	4.400	3.800	7.045	2.072	0.584	1.206	1.567	3.571	4.544	3.525	3.708	4.840	4.934	5.998	7.164	6.886	7.828	7.370	4.661	8.464	5.567	5.382	6.359	7.905	5.141	6.782	6.732	6.161	6.867	6.727	7.028	6.915	4.535	4.838	4.680	5.023	5.503	5.999	6.298	6.496	6.496	6.502	2022	
578	THA	NGDP_RPCH	Thailand	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	4.601	5.910	5.353	5.581	5.760	4.643	5.534	9.519	13.288	12.194	11.623	8.403	9.230	8.676	7.997	8.120	5.652	-2.754	-7.634	4.572	4.455	3.444	6.149	7.189	6.289	4.188	4.968	5.435	1.726	-0.691	7.513	0.840	7.243	2.687	0.984	3.134	3.435	4.178	4.223	2.115	-6.050	1.549	2.511	1.872	2.700	2.900	3.004	2.980	2.969	2.978	2023	
